zram0,TOTAL_READS(KB),16780644
zram0,TOTAL_WRITES(KB),50330656
zram0,TOTAL_READS(MB),16387
zram0,TOTAL_WRITES(MB),49151
zram0,TOTAL_READS(GB),16
zram0,TOTAL_WRITES(GB),47
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,1.89831
zram0,AVGRQ-SZ,106634
zram0,AVGQU-SZ,416.54
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
