zram0,TOTAL_READS(KB),33554432
zram0,TOTAL_WRITES(KB),33556736
zram0,TOTAL_READS(MB),32768
zram0,TOTAL_WRITES(MB),32770
zram0,TOTAL_READS(GB),32
zram0,TOTAL_WRITES(GB),32
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,1.16667
zram0,AVGRQ-SZ,116486
zram0,AVGQU-SZ,455.024
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
