zram0,TOTAL_READS(KB),17966680
zram0,TOTAL_WRITES(KB),17973992
zram0,TOTAL_READS(MB),17545
zram0,TOTAL_WRITES(MB),17552
zram0,TOTAL_READS(GB),17
zram0,TOTAL_WRITES(GB),17
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,4
zram0,AVGRQ-SZ,320359
zram0,AVGQU-SZ,1251.4
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
