zram0,TOTAL_READS(KB),126389128
zram0,TOTAL_WRITES(KB),370161696
zram0,TOTAL_READS(MB),123426
zram0,TOTAL_WRITES(MB),361486
zram0,TOTAL_READS(GB),120
zram0,TOTAL_WRITES(GB),353
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,0.770878
zram0,AVGRQ-SZ,198136
zram0,AVGQU-SZ,773.969
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
