zram0,TOTAL_READS(KB),117448012
zram0,TOTAL_WRITES(KB),327689948
zram0,TOTAL_READS(MB),114695
zram0,TOTAL_WRITES(MB),320009
zram0,TOTAL_READS(GB),112
zram0,TOTAL_WRITES(GB),312
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,0.589862
zram0,AVGRQ-SZ,188746
zram0,AVGQU-SZ,737.29
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
