zram0,TOTAL_READS(KB),33554432
zram0,TOTAL_WRITES(KB),16773536
zram0,TOTAL_READS(MB),32768
zram0,TOTAL_WRITES(MB),16380
zram0,TOTAL_READS(GB),32
zram0,TOTAL_WRITES(GB),15
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,0.307692
zram0,AVGRQ-SZ,19.2638
zram0,AVGQU-SZ,0.0753846
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
