zram0,TOTAL_READS(KB),0
zram0,TOTAL_WRITES(KB),26132644
zram0,TOTAL_READS(MB),0
zram0,TOTAL_WRITES(MB),25520
zram0,TOTAL_READS(GB),0
zram0,TOTAL_WRITES(GB),24
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,0.0330579
zram0,AVGRQ-SZ,53720.6
zram0,AVGQU-SZ,209.846
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
