zram0,TOTAL_READS(KB),54476972
zram0,TOTAL_WRITES(KB),54459464
zram0,TOTAL_READS(MB),53200
zram0,TOTAL_WRITES(MB),53183
zram0,TOTAL_READS(GB),51
zram0,TOTAL_WRITES(GB),51
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,4
zram0,AVGRQ-SZ,23734.9
zram0,AVGQU-SZ,92.715
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
