zram0,TOTAL_READS(KB),29478504
zram0,TOTAL_WRITES(KB),29478648
zram0,TOTAL_READS(MB),28787
zram0,TOTAL_WRITES(MB),28787
zram0,TOTAL_READS(GB),28
zram0,TOTAL_WRITES(GB),28
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,4
zram0,AVGRQ-SZ,519919
zram0,AVGQU-SZ,2030.93
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
