zram0,TOTAL_READS(KB),156870208
zram0,TOTAL_WRITES(KB),400687856
zram0,TOTAL_READS(MB),153193
zram0,TOTAL_WRITES(MB),391296
zram0,TOTAL_READS(GB),149
zram0,TOTAL_WRITES(GB),382
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,0.97992
zram0,AVGRQ-SZ,201132
zram0,AVGQU-SZ,785.671
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
